"exportador";"cnpj_do_exportador";"porte_do_exportador";"descricao_da_operacao";"uf";"pais_destino_das_exportacoes";"numero_da_operacao";"data_da_contratacao";"valor_da_operacao_em_um";"valor_desembolsado_em_um";"moeda_sigla";"fonte_de_recursos_desembolsos";"custo_financeiro";"juros";"prazo_total_meses";"setor_subsetor_de_atividade";"area_operacional";"modalidade_de_apoio";"forma_de_apoio";"produto";"modalidade_operacional";"mutuario";"categoria";"situacao_da_operacao";"tipo_de_garantia"
"CONSTRUTORA NORBERTO ODEBRECHT SA";"15.102.288/0001-82";"GRANDE";"EXPORTAÇÃO DE BENS E SERVIÇOS DE ENGENHARIA DESTINADOS ·A AMPLIAÇÃO DA CAPACIDADE DE TRANSPORTE DA REDE DE GASODUTOS TRONCAIS DE TGS E TGN, NA ARGENTINA.";"RJ";"ARGENTINA";1458347;"2013-01-29";"4444774,86";"4444774,86";"US$ COMPRA               ";"RECURSOS LIVRES - FAT CAMBIAL";"TAXA FIXA EM US$";"3,344";120;"COMERCIO E SERVICOS/CONSTRUÇÃO";"Área de Comércio Exterior";"REEMBOLSÁVEL";"DIRETA";"BNDES EXIM PÓS-EMBARQUE";"Supplier";"Ente público";"Bens e serviços para obras no exterior";"LIQUIDADA";"SEGURO DE CRÉDITO / FGE"
"CONSTRUTORA ANDRADE GUTIERREZ S/A";"17.262.213/0001-94";"GRANDE";"EXPORTAÇÃO DE BENS E SERVIÇOS PARA A CONSTRUCAO DA QUARTA AVENIDA  4ª TRANCHE - ETAPA 2 (SERVIÇOS).";"MG";"ANGOLA              ";3120336;"2013-02-08";"14762419,309999999";"14762419,309999999";"US$ COMPRA               ";"RECURSOS LIVRES - FAT CAMBIAL";"TAXA FIXA EM US$";"3,0125";120;"COMERCIO E SERVICOS/CONSTRUÇÃO";"Área de Comércio Exterior";"REEMBOLSÁVEL";"DIRETA";"BNDES EXIM PÓS-EMBARQUE";"Buyer";"Ente público";"Bens e serviços para obras no exterior";"LIQUIDADA";"SEGURO DE CRÉDITO / FGE"
"CONSTRUTORA NORBERTO ODEBRECHT SA";"15.102.288/0001-82";"GRANDE";"EXPORTAÇÃO DE BENS E SERVIÇOS DE ENGENHARIA PARA CONSTRUÇÃO DA PLANTA DE TRATAMENTO  E DO SISTEMA DE DISTRIBUIÇÃO DE ÁGUA DE PARANÁ DE LAS PALMAS, NA REPÚBLICA DA ARGENTINA.";"RJ";"ARGENTINA";1554546;"2013-02-22";"2171033,34";"2171033,34";"US$ COMPRA               ";"RECURSOS LIVRES - FAT CAMBIAL";"TAXA FIXA EM US$";"3,326";144;"COMERCIO E SERVICOS/CONSTRUÇÃO";"Área de Comércio Exterior";"REEMBOLSÁVEL";"DIRETA";"BNDES EXIM PÓS-EMBARQUE";"Supplier";"Ente público";"Bens e serviços para obras no exterior";"LIQUIDADA";"SEGURO DE CRÉDITO / FGE"
"CONSTRUTORA NORBERTO ODEBRECHT SA";"15.102.288/0001-82";"GRANDE";"EXPORTAÇÃO DE BENS E SERVIÇOS DE ENGENHARIA DESTINADOS AS OBRAS DE REABILITACAO E AMPLIAÇÃO DA RODOVIA CENTRO AMERICANA CA-2, TRECHO OCIDENTAL";"RJ";"GUATEMALA";3254319;"2013-02-22";"280000000,0";"167774178,5";"US$ COMPRA               ";"RECURSOS LIVRES - FAT CAMBIAL";"TAXA FIXA EM US$";"4,94";180;"COMERCIO E SERVICOS/CONSTRUÇÃO";"Área de Comércio Exterior";"REEMBOLSÁVEL";"DIRETA";"BNDES EXIM PÓS-EMBARQUE";"Buyer";"Ente público";"Bens e serviços para obras no exterior";"ATIVA";"SEGURO DE CRÉDITO / FGE"
"CONSTRUTORA NORBERTO ODEBRECHT SA";"15.102.288/0001-82";"GRANDE";"EXPORTAÇÃO DE BENS E SERVIÇOS DE ENGENHARIA AO NOVO PROJETO DE AMPLIACAO DO GASODUTO SAN MARTIN, EM OPERACAO PELA CONCESSIONARIA TGS.";"RJ";"ARGENTINA";2261814;"2013-03-08";"583861,49";"583861,49";"US$ COMPRA               ";"RECURSOS LIVRES - FAT CAMBIAL";"TAXA FIXA EM US$";"3,9376";120;"COMERCIO E SERVICOS/CONSTRUÇÃO";"Área de Comércio Exterior";"REEMBOLSÁVEL";"DIRETA";"BNDES EXIM PÓS-EMBARQUE";"Supplier";"Ente público";"Bens e serviços para obras no exterior";"LIQUIDADA";"SEGURO DE CRÉDITO / FGE"
"CONSTRUTORA NORBERTO ODEBRECHT SA";"15.102.288/0001-82";"GRANDE";"EXPORTAÇÃO DE BENS E SERVIÇOS DE ENGENHARIA PARA CONSTRUÇÃO DA PLANTA DE TRATAMENTO  E DO SISTEMA DE DISTRIBUIÇÃO DE ÁGUA DE PARANÁ DE LAS PALMAS, NA REPÚBLICA DA ARGENTINA.";"RJ";"ARGENTINA";1554546;"2013-03-14";"1180315,69";"1180315,69";"US$ COMPRA               ";"RECURSOS LIVRES - FAT CAMBIAL";"TAXA FIXA EM US$";"3,4343";144;"COMERCIO E SERVICOS/CONSTRUÇÃO";"Área de Comércio Exterior";"REEMBOLSÁVEL";"DIRETA";"BNDES EXIM PÓS-EMBARQUE";"Supplier";"Ente público";"Bens e serviços para obras no exterior";"LIQUIDADA";"SEGURO DE CRÉDITO / FGE"
"CONSTRUTORA NORBERTO ODEBRECHT SA";"15.102.288/0001-82";"GRANDE";"EXPORTAÇÃO DE BENS E SERVIÇOS DE ENGENHARIA PARA CONSTRUÇÃO DA PLANTA DE TRATAMENTO  E DO SISTEMA DE DISTRIBUIÇÃO DE ÁGUA DE PARANÁ DE LAS PALMAS, NA REPÚBLICA DA ARGENTINA.";"RJ";"ARGENTINA";1554546;"2013-03-14";"364244,23";"364244,23";"US$ COMPRA               ";"RECURSOS LIVRES - FAT CAMBIAL";"TAXA FIXA EM US$";"3,5885";144;"COMERCIO E SERVICOS/CONSTRUÇÃO";"Área de Comércio Exterior";"REEMBOLSÁVEL";"DIRETA";"BNDES EXIM PÓS-EMBARQUE";"Supplier";"Ente público";"Bens e serviços para obras no exterior";"LIQUIDADA";"SEGURO DE CRÉDITO / FGE"
"CONSTRUTORA NORBERTO ODEBRECHT SA";"15.102.288/0001-82";"GRANDE";"EXPORTAÇÃO DE BENS E SERVIÇOS DE ENGENHARIA AO NOVO PROJETO DE AMPLIACAO DO GASODUTO SAN MARTIN, EM OPERACAO PELA CONCESSIONARIA TGS.";"RJ";"ARGENTINA";2261814;"2013-03-14";"36772,8";"36772,8";"US$ COMPRA               ";"RECURSOS LIVRES - FAT CAMBIAL";"TAXA FIXA EM US$";"3,3965";120;"COMERCIO E SERVICOS/CONSTRUÇÃO";"Área de Comércio Exterior";"REEMBOLSÁVEL";"DIRETA";"BNDES EXIM PÓS-EMBARQUE";"Supplier";"Ente público";"Bens e serviços para obras no exterior";"LIQUIDADA";"SEGURO DE CRÉDITO / FGE"
"CONSTRUTORA NORBERTO ODEBRECHT SA";"15.102.288/0001-82";"GRANDE";"EXPORTAÇÃO DE BENS E SERVIÇOS DE ENGENHARIA PARA CONSTRUÇÃO DA PLANTA DE TRATAMENTO  E DO SISTEMA DE DISTRIBUIÇÃO DE ÁGUA DE PARANÁ DE LAS PALMAS, NA REPÚBLICA DA ARGENTINA.";"RJ";"ARGENTINA";1554546;"2013-03-15";"612086,29";"612086,29";"US$ COMPRA               ";"RECURSOS LIVRES - FAT CAMBIAL";"TAXA FIXA EM US$";"3,658";144;"COMERCIO E SERVICOS/CONSTRUÇÃO";"Área de Comércio Exterior";"REEMBOLSÁVEL";"DIRETA";"BNDES EXIM PÓS-EMBARQUE";"Supplier";"Ente público";"Bens e serviços para obras no exterior";"LIQUIDADA";"SEGURO DE CRÉDITO / FGE"
"CONSTRUTORA NORBERTO ODEBRECHT SA";"15.102.288/0001-82";"GRANDE";"EXPORTAÇÃO DE BENS E SERVIÇOS DE ENGENHARIA PARA CONSTRUÇÃO DA PLANTA DE TRATAMENTO  E DO SISTEMA DE DISTRIBUIÇÃO DE ÁGUA DE PARANÁ DE LAS PALMAS, NA REPÚBLICA DA ARGENTINA.";"RJ";"ARGENTINA";1554546;"2013-03-15";"659835,28";"659835,28";"US$ COMPRA               ";"RECURSOS LIVRES - FAT CAMBIAL";"TAXA FIXA EM US$";"3,609";144;"COMERCIO E SERVICOS/CONSTRUÇÃO";"Área de Comércio Exterior";"REEMBOLSÁVEL";"DIRETA";"BNDES EXIM PÓS-EMBARQUE";"Supplier";"Ente público";"Bens e serviços para obras no exterior";"LIQUIDADA";"SEGURO DE CRÉDITO / FGE"
"CONSTRUTORA OAS S/A";"14.310.577/0001-04";"GRANDE";"EXPORTAÇÃO DE BENS E SERVIÇOS PARA A CONSTRUÇÃO DO PROJETO HIDRELETRICO BALSA INFERIOR (HIDRELETRICA E CASA DE MAQUINAS) DE 38,5 MW, LOCALIZADO NA PROVINCIA DE ALAJUELA, EM SAN JAMON.";"SP";"COSTA RICA";3630320;"2013-03-19";"44233963,0";"42590941,85";"US$ COMPRA               ";"RECURSOS LIVRES - FAT CAMBIAL";"TAXA FIXA EM US$";"4,07";144;"COMERCIO E SERVICOS/CONSTRUÇÃO";"Área de Comércio Exterior";"REEMBOLSÁVEL";"DIRETA";"BNDES EXIM PÓS-EMBARQUE";"Buyer";"Ente público";"Bens e serviços para obras no exterior";"LIQUIDADA";"SEGURO DE CRÉDITO / FGE"
"CONSTRUTORA NORBERTO ODEBRECHT SA";"15.102.288/0001-82";"GRANDE";"EXPORTAÇÃO DE BENS E SERVIÇOS DE ENGENHARIA PARA CONSTRUÇÃO DA PLANTA DE TRATAMENTO  E DO SISTEMA DE DISTRIBUIÇÃO DE ÁGUA DE PARANÁ DE LAS PALMAS, NA REPÚBLICA DA ARGENTINA.";"RJ";"ARGENTINA";1554546;"2013-03-25";"1288146,07";"1288146,07";"US$ COMPRA               ";"RECURSOS LIVRES - FAT CAMBIAL";"TAXA FIXA EM US$";"3,708";144;"COMERCIO E SERVICOS/CONSTRUÇÃO";"Área de Comércio Exterior";"REEMBOLSÁVEL";"DIRETA";"BNDES EXIM PÓS-EMBARQUE";"Supplier";"Ente público";"Bens e serviços para obras no exterior";"LIQUIDADA";"SEGURO DE CRÉDITO / FGE"
"CONSTRUTORA NORBERTO ODEBRECHT SA";"15.102.288/0001-82";"GRANDE";"EXPORTAÇÃO DE BENS E SERVIÇOS DE ENGENHARIA PARA CONSTRUÇÃO DA PLANTA DE TRATAMENTO  E DO SISTEMA DE DISTRIBUIÇÃO DE ÁGUA DE PARANÁ DE LAS PALMAS, NA REPÚBLICA DA ARGENTINA.";"RJ";"ARGENTINA";1554546;"2013-03-26";"2541735,21";"2541735,21";"US$ COMPRA               ";"RECURSOS LIVRES - FAT CAMBIAL";"TAXA FIXA EM US$";"3,4283";144;"COMERCIO E SERVICOS/CONSTRUÇÃO";"Área de Comércio Exterior";"REEMBOLSÁVEL";"DIRETA";"BNDES EXIM PÓS-EMBARQUE";"Supplier";"Ente público";"Bens e serviços para obras no exterior";"LIQUIDADA";"SEGURO DE CRÉDITO / FGE"
"CONSTRUTORA NORBERTO ODEBRECHT SA";"15.102.288/0001-82";"GRANDE";"EXPORTAÇÃO DE BENS E SERVIÇOS DE ENGENHARIA PARA CONSTRUÇÃO DA PLANTA DE TRATAMENTO  E DO SISTEMA DE DISTRIBUIÇÃO DE ÁGUA DE PARANÁ DE LAS PALMAS, NA REPÚBLICA DA ARGENTINA.";"RJ";"ARGENTINA";1554546;"2013-05-13";"70577,52";"70577,52";"US$ COMPRA               ";"RECURSOS LIVRES - FAT CAMBIAL";"TAXA FIXA EM US$";"3,482";144;"COMERCIO E SERVICOS/CONSTRUÇÃO";"Área de Comércio Exterior";"REEMBOLSÁVEL";"DIRETA";"BNDES EXIM PÓS-EMBARQUE";"Supplier";"Ente público";"Bens e serviços para obras no exterior";"LIQUIDADA";"SEGURO DE CRÉDITO / FGE"
"COMPANHIA DE OBRAS E INFRA-ESTRUTURA";"09.422.564/0001-97";"GRANDE";"EXPORTAÇÃO DE BENS E SERVIÇOS DESTINADOS A 5ª ETAPA DAS OBRAS DE AMPLIACAO E MODERNIZACAO DO PORTO MARIEL E DE SUA INFRAESTRUTURA DE ACESSO";"SP";"CUBA";5122622;"2013-05-16";"229910550,0";"189107464,14000002";"US$ COMPRA               ";"RECURSOS LIVRES - FAT CAMBIAL";"TAXA FIXA EM US$";"5,067";300;"COMERCIO E SERVICOS/CONSTRUÇÃO";"Área de Comércio Exterior";"REEMBOLSÁVEL";"DIRETA";"BNDES EXIM PÓS-EMBARQUE";"Buyer";"Ente público";"Bens e serviços para obras no exterior";"ATIVA";"SEGURO DE CRÉDITO / FGE"
"CONSTRUTORA NORBERTO ODEBRECHT SA";"15.102.288/0001-82";"GRANDE";"EXPORTAÇÃO DE BENS E SERVIÇOS DE ENGENHARIA PARA CONSTRUÇÃO DA PLANTA DE TRATAMENTO  E DO SISTEMA DE DISTRIBUIÇÃO DE ÁGUA DE PARANÁ DE LAS PALMAS, NA REPÚBLICA DA ARGENTINA.";"RJ";"ARGENTINA";1554546;"2013-05-28";"2648917,93";"2648917,93";"US$ COMPRA               ";"RECURSOS LIVRES - FAT CAMBIAL";"TAXA FIXA EM US$";"3,5905";144;"COMERCIO E SERVICOS/CONSTRUÇÃO";"Área de Comércio Exterior";"REEMBOLSÁVEL";"DIRETA";"BNDES EXIM PÓS-EMBARQUE";"Supplier";"Ente público";"Bens e serviços para obras no exterior";"LIQUIDADA";"SEGURO DE CRÉDITO / FGE"
"CONSTRUTORA NORBERTO ODEBRECHT SA";"15.102.288/0001-82";"GRANDE";"EXPORTAÇÃO DE BENS E SERVIÇOS DE ENGENHARIA PARA CONSTRUÇÃO DA PLANTA DE TRATAMENTO  E DO SISTEMA DE DISTRIBUIÇÃO DE ÁGUA DE PARANÁ DE LAS PALMAS, NA REPÚBLICA DA ARGENTINA.";"RJ";"ARGENTINA";1554546;"2013-05-28";"1550480,93";"1550480,93";"US$ COMPRA               ";"RECURSOS LIVRES - FAT CAMBIAL";"TAXA FIXA EM US$";"3,5965";144;"COMERCIO E SERVICOS/CONSTRUÇÃO";"Área de Comércio Exterior";"REEMBOLSÁVEL";"DIRETA";"BNDES EXIM PÓS-EMBARQUE";"Supplier";"Ente público";"Bens e serviços para obras no exterior";"LIQUIDADA";"SEGURO DE CRÉDITO / FGE"
"CONSTRUTORA QUEIROZ GALVAO S/A / CONSTRUTORA OAS S/A";"33.412.792/0001-60";"GRANDE";"EXPORTAÇÃO DE BENS E SERVIÇOS PARA A CONSTRUCAO DOS LOTES II E III DO CORREDOR LOGISTICO DE HONDURAS.";"SP";"HONDURAS";4479585;"2013-06-06";"145000000,0";"59381822,370000005";"US$ COMPRA               ";"RECURSOS LIVRES - FAT CAMBIAL";"TAXA FIXA EM US$";"2,831";180;"COMERCIO E SERVICOS/CONSTRUÇÃO";"Área de Comércio Exterior";"REEMBOLSÁVEL";"DIRETA";"BNDES EXIM PÓS-EMBARQUE";"Buyer";"Ente público";"Bens e serviços para obras no exterior";"ATIVA";"SEGURO DE CRÉDITO / FGE"
"CONSTRUTORA NORBERTO ODEBRECHT SA";"15.102.288/0001-82";"GRANDE";"EXPORTAÇÃO DE BENS E SERVIÇOS DE ENGENHARIA AO NOVO PROJETO DE AMPLIACAO DO GASODUTO SAN MARTIN, EM OPERACAO PELA CONCESSIONARIA TGS.";"RJ";"ARGENTINA";2261814;"2013-06-19";"198411,64";"198411,64";"US$ COMPRA               ";"RECURSOS LIVRES - FAT CAMBIAL";"TAXA FIXA EM US$";"3,7656";120;"COMERCIO E SERVICOS/CONSTRUÇÃO";"Área de Comércio Exterior";"REEMBOLSÁVEL";"DIRETA";"BNDES EXIM PÓS-EMBARQUE";"Supplier";"Ente público";"Bens e serviços para obras no exterior";"LIQUIDADA";"SEGURO DE CRÉDITO / FGE"
"CONSTRUTORA NORBERTO ODEBRECHT SA";"15.102.288/0001-82";"GRANDE";"EXPORTAÇÃO DE BENS E SERVIÇOS DE ENGENHARIA AO NOVO PROJETO DE AMPLIACAO DO GASODUTO SAN MARTIN, EM OPERACAO PELA CONCESSIONARIA TGS.";"RJ";"ARGENTINA";2261814;"2013-06-19";"316626,06";"316626,06";"US$ COMPRA               ";"RECURSOS LIVRES - FAT CAMBIAL";"TAXA FIXA EM US$";"3,906";120;"COMERCIO E SERVICOS/CONSTRUÇÃO";"Área de Comércio Exterior";"REEMBOLSÁVEL";"DIRETA";"BNDES EXIM PÓS-EMBARQUE";"Supplier";"Ente público";"Bens e serviços para obras no exterior";"LIQUIDADA";"SEGURO DE CRÉDITO / FGE"
"CONSTRUTORA NORBERTO ODEBRECHT SA";"15.102.288/0001-82";"GRANDE";"EXPORTAÇÃO DE BENS E SERVIÇOS DE ENGENHARIA PARA CONSTRUÇÃO DA PLANTA DE TRATAMENTO  E DO SISTEMA DE DISTRIBUIÇÃO DE ÁGUA DE PARANÁ DE LAS PALMAS, NA REPÚBLICA DA ARGENTINA.";"RJ";"ARGENTINA";1554546;"2013-06-26";"1009253,71";"1009253,71";"US$ COMPRA               ";"RECURSOS LIVRES - FAT CAMBIAL";"TAXA FIXA EM US$";"3,537";144;"COMERCIO E SERVICOS/CONSTRUÇÃO";"Área de Comércio Exterior";"REEMBOLSÁVEL";"DIRETA";"BNDES EXIM PÓS-EMBARQUE";"Supplier";"Ente público";"Bens e serviços para obras no exterior";"LIQUIDADA";"SEGURO DE CRÉDITO / FGE"
"CONSTRUTORA NORBERTO ODEBRECHT SA";"15.102.288/0001-82";"GRANDE";"EXPORTAÇÃO DE BENS E SERVIÇOS DE ENGENHARIA PARA CONSTRUÇÃO DA PLANTA DE TRATAMENTO  E DO SISTEMA DE DISTRIBUIÇÃO DE ÁGUA DE PARANÁ DE LAS PALMAS, NA REPÚBLICA DA ARGENTINA.";"RJ";"ARGENTINA";1554546;"2013-06-26";"2382433,26";"2382433,26";"US$ COMPRA               ";"RECURSOS LIVRES - FAT CAMBIAL";"TAXA FIXA EM US$";"3,5826";144;"COMERCIO E SERVICOS/CONSTRUÇÃO";"Área de Comércio Exterior";"REEMBOLSÁVEL";"DIRETA";"BNDES EXIM PÓS-EMBARQUE";"Supplier";"Ente público";"Bens e serviços para obras no exterior";"LIQUIDADA";"SEGURO DE CRÉDITO / FGE"
"CONSTRUTORA NORBERTO ODEBRECHT SA";"15.102.288/0001-82";"GRANDE";"EXPORTAÇÃO DE BENS E SERVIÇOS BRASILEIROS PARA A CONSTRUÇÃO DA CENTRAL HIDROELETRICA CHAGLLA E DA INFRAESTRUTURA A ELA ASSOCIADA (INCLUINDO LINHA DE TRANSMISSÃO)";"RJ";"PERU";3319236;"2013-07-05";"340421833,0";"289528301,85";"US$ COMPRA               ";"RECURSOS LIVRES - FAT CAMBIAL";"TAXA FIXA EM US$";"4,28";217;"COMERCIO E SERVICOS/CONSTRUÇÃO";"Área de Comércio Exterior";"REEMBOLSÁVEL";"DIRETA";"BNDES EXIM PÓS-EMBARQUE";"Buyer";"Ente privado";"Bens e serviços para obras no exterior";"LIQUIDADA";"SEGURO DE CRÉDITO / FGE"
"CONSTRUTORA NORBERTO ODEBRECHT SA";"15.102.288/0001-82";"GRANDE";"EXPORTAÇÃO DE BENS E SERVIÇOS PARA A 2ª FASE DO PROJETO INTEGRADO DAS INFRAESTRUTURAS DA PROVINCIA DE BENGUELA - 2ª ETAPA (4ª LINHA DE CRÉDITO)";"RJ";"ANGOLA              ";4834021;"2013-07-16";"36836975,17";"36836975,160000004";"US$ COMPRA               ";"RECURSOS LIVRES - FAT CAMBIAL";"TAXA FIXA EM US$";"3,59";120;"COMERCIO E SERVICOS/CONSTRUÇÃO";"Área de Comércio Exterior";"REEMBOLSÁVEL";"DIRETA";"BNDES EXIM PÓS-EMBARQUE";"Buyer";"Ente público";"Bens e serviços para obras no exterior";"LIQUIDADA";"SEGURO DE CRÉDITO / FGE"
"CONSTRUTORA NORBERTO ODEBRECHT SA";"15.102.288/0001-82";"GRANDE";"EXPORTAÇÃO DE BENS E SERVIÇOS PARA CONSTRUCAO DE CASAS POPULARES.";"RJ";"ANGOLA              ";4834037;"2013-07-16";"68709750,0";"68709750,0";"US$ COMPRA               ";"RECURSOS LIVRES - FAT CAMBIAL";"TAXA FIXA EM US$";"3,588";120;"COMERCIO E SERVICOS/CONSTRUÇÃO";"Área de Comércio Exterior";"REEMBOLSÁVEL";"DIRETA";"BNDES EXIM PÓS-EMBARQUE";"Buyer";"Ente público";"Bens e serviços para obras no exterior";"LIQUIDADA";"SEGURO DE CRÉDITO / FGE"
"CONSTRUTORA ANDRADE GUTIERREZ S/A";"17.262.213/0001-94";"GRANDE";"EXPORTAÇÃO DE BENS E SERVIÇOS PARA A CONSTRUCAO DOS LOTES 5 (86 KM) E 6 (123,2 KM) DO CORREDOR RODOVIARIO ORIENTAL DA ESTRADA NACIONAL N2";"MG";"GANA";2916257;"2013-07-19";"202190692,0";"139961489,66";"US$ COMPRA               ";"RECURSOS LIVRES - FAT CAMBIAL";"TAXA FIXA EM US$";"2,803";234;"COMERCIO E SERVICOS/CONSTRUÇÃO";"Área de Comércio Exterior";"REEMBOLSÁVEL";"DIRETA";"BNDES EXIM PÓS-EMBARQUE";"Buyer";"Ente público";"Bens e serviços para obras no exterior";"ATIVA";"SEGURO DE CRÉDITO / FGE"
"CONSTRUTORA QUEIROZ GALVAO S/A";"33.412.792/0001-60";"GRANDE";"EXPORTAÇÃO DE BENS E SERVIÇOS PARA PROJETO DE IRRIGACAO NA PROVINCIA DE AZUA ";"RJ";"REPUBLICA DOMINICANA";4479536;"2013-07-31";"71892951,25";"25379489,009999998";"US$ COMPRA               ";"RECURSOS LIVRES - FAT CAMBIAL";"TAXA FIXA EM US$";"3,846";144;"COMERCIO E SERVICOS/CONSTRUÇÃO";"Área de Comércio Exterior";"REEMBOLSÁVEL";"DIRETA";"BNDES EXIM PÓS-EMBARQUE";"Buyer";"Ente público";"Bens e serviços para obras no exterior";"ATIVA";"SEGURO DE CRÉDITO / FGE"
"CONSTRUTORA NORBERTO ODEBRECHT SA";"15.102.288/0001-82";"GRANDE";" EXPORTAÇÃO DE BENS E SERVIÇOS DE PARA O PROJETO DE IRRIGACAO TRASVASE DAULE VINCES PARA OTIMIZAR O APROVEITAMENTO DOS RECURSOS HIDRICOS PROXIMOS AO RIO DAULE.";"RJ";"EQUADOR";5135940;"2013-08-21";"136970406,68";"110369372,07";"US$ COMPRA               ";"RECURSOS LIVRES - FAT CAMBIAL";"TAXA FIXA EM US$";"4,222";120;"COMERCIO E SERVICOS/CONSTRUÇÃO";"Área de Comércio Exterior";"REEMBOLSÁVEL";"DIRETA";"BNDES EXIM PÓS-EMBARQUE";"Supplier";"Ente público";"Bens e serviços para obras no exterior";"LIQUIDADA";"SEGURO DE CRÉDITO / FGE"
"CONSTRUTORA NORBERTO ODEBRECHT SA";"15.102.288/0001-82";"GRANDE";"EXPORTAÇÃO DE BENS E SERVIÇOS DE ENGENHARIA PARA CONSTRUÇÃO DA PLANTA DE TRATAMENTO  E DO SISTEMA DE DISTRIBUIÇÃO DE ÁGUA DE PARANÁ DE LAS PALMAS, NA REPÚBLICA DA ARGENTINA.";"RJ";"ARGENTINA";1554546;"2013-08-28";"2380497,78";"2380497,78";"US$ COMPRA               ";"RECURSOS LIVRES - FAT CAMBIAL";"TAXA FIXA EM US$";"3,7603";144;"COMERCIO E SERVICOS/CONSTRUÇÃO";"Área de Comércio Exterior";"REEMBOLSÁVEL";"DIRETA";"BNDES EXIM PÓS-EMBARQUE";"Supplier";"Ente público";"Bens e serviços para obras no exterior";"LIQUIDADA";"SEGURO DE CRÉDITO / FGE"
"CONSTRUCOES E COMERCIO CAMARGO CORREA S/A";"61.522.512/0001-02";"GRANDE";"EXPORTAÇÃO DE BENS E SERVIÇOS DE ENGENHARIA DESTINADOS A IMPLANTACAO DAS PLANTAS DE ABASTECIMENTO DE AGUA DAS CIDADES DE AVELLANEDA E BERAZATEGUI, NA ARGENTINA.";"SP";"ARGENTINA";1564424;"2013-08-28";"1644113,5";"1644113,5";"US$ COMPRA               ";"RECURSOS LIVRES - FAT CAMBIAL";"TAXA FIXA EM US$";"3,7235";144;"COMERCIO E SERVICOS/CONSTRUÇÃO";"Área de Comércio Exterior";"REEMBOLSÁVEL";"DIRETA";"BNDES EXIM PÓS-EMBARQUE";"Supplier";"Ente público";"Bens e serviços para obras no exterior";"LIQUIDADA";"SEGURO DE CRÉDITO / FGE"
"CONSTRUCOES E COMERCIO CAMARGO CORREA S/A";"61.522.512/0001-02";"GRANDE";"EXPORTAÇÃO DE BENS E SERVIÇOS DE ENGENHARIA DESTINADOS A IMPLANTACAO DAS PLANTAS DE ABASTECIMENTO DE AGUA DAS CIDADES DE AVELLANEDA E BERAZATEGUI, NA ARGENTINA.";"SP";"ARGENTINA";1564424;"2013-08-28";"1588413,96";"1588413,96";"US$ COMPRA               ";"RECURSOS LIVRES - FAT CAMBIAL";"TAXA FIXA EM US$";"4,401";144;"COMERCIO E SERVICOS/CONSTRUÇÃO";"Área de Comércio Exterior";"REEMBOLSÁVEL";"DIRETA";"BNDES EXIM PÓS-EMBARQUE";"Supplier";"Ente público";"Bens e serviços para obras no exterior";"LIQUIDADA";"SEGURO DE CRÉDITO / FGE"
"CONSTRUCOES E COMERCIO CAMARGO CORREA S/A";"61.522.512/0001-02";"GRANDE";"EXPORTAÇÃO DE BENS E SERVIÇOS DE ENGENHARIA DESTINADOS A IMPLANTACAO DAS PLANTAS DE ABASTECIMENTO DE AGUA DAS CIDADES DE AVELLANEDA E BERAZATEGUI, NA ARGENTINA.";"SP";"ARGENTINA";1564424;"2013-08-28";"945906,22";"945906,22";"US$ COMPRA               ";"RECURSOS LIVRES - FAT CAMBIAL";"TAXA FIXA EM US$";"5,0055";144;"COMERCIO E SERVICOS/CONSTRUÇÃO";"Área de Comércio Exterior";"REEMBOLSÁVEL";"DIRETA";"BNDES EXIM PÓS-EMBARQUE";"Supplier";"Ente público";"Bens e serviços para obras no exterior";"LIQUIDADA";"SEGURO DE CRÉDITO / FGE"
"CONSTRUTORA NORBERTO ODEBRECHT SA";"15.102.288/0001-82";"GRANDE";"EXPORTAÇÃO DE BENS E SERVIÇOS PARA OBRAS COMPLEMENTARES DO AEROPORTO INTERNACIONAL DE NACALA";"RJ";"MOCAMBIQUE";4490503;"2013-09-06";"45000000,0";"44093529,519999996";"US$ COMPRA               ";"RECURSOS LIVRES - FAT CAMBIAL";"TAXA FIXA EM US$";"3,897";152;"COMERCIO E SERVICOS/CONSTRUÇÃO";"Área de Comércio Exterior";"REEMBOLSÁVEL";"DIRETA";"BNDES EXIM PÓS-EMBARQUE";"Buyer";"Ente público";"Bens e serviços para obras no exterior";"LIQUIDADA";"SEGURO DE CRÉDITO / FGE"
"CONSTRUCOES E COMERCIO CAMARGO CORREA S/A";"61.522.512/0001-02";"GRANDE";"EXPORTAÇÃO DE BENS E SERVIÇOS DE ENGENHARIA DESTINADOS A IMPLANTACAO DAS PLANTAS DE ABASTECIMENTO DE AGUA DAS CIDADES DE AVELLANEDA E BERAZATEGUI, NA ARGENTINA.";"SP";"ARGENTINA";1564424;"2013-09-20";"192564,95";"192564,95";"US$ COMPRA               ";"RECURSOS LIVRES - FAT CAMBIAL";"TAXA FIXA EM US$";"4,4125";144;"COMERCIO E SERVICOS/CONSTRUÇÃO";"Área de Comércio Exterior";"REEMBOLSÁVEL";"DIRETA";"BNDES EXIM PÓS-EMBARQUE";"Supplier";"Ente público";"Bens e serviços para obras no exterior";"LIQUIDADA";"SEGURO DE CRÉDITO / FGE"
